,zipcode,city,latitude,longitude
531,24245,Barmissen,54.2050398276889,10.1753696967095
532,99735,Werther bei Nordhausen,51.46823,10.74558
533,96476,Bad Rodach,50.3333,10.7833
534,24943,Flensburg Engelsby,54.79312,9.47732
535,24943,Flensborg Engelsby,54.79312,9.47732
536,31311,Uetze,52.4645902029321,10.2031554232788
537,99441,"Döbritschen bei Weimar, Thüringen",50.9167,11.4833
538,79733,Görwihl,47.65,8.08333
539,76846,"Hauenstein, Pfalz",49.1833,7.85
540,54533,Oberscheidweiler,50.0833,6.93333
541,93098,"Mintraching, Kreis Regensburg",48.95,12.2333
542,91605,Gallmersgarten,49.45,10.2667
543,21481,Lauenburg / Elbe,53.37582,10.54703
544,99735,Kleinfurra,51.4139774119926,10.761287116394
545,19243,"Wittenburg, Mecklenburg Helm bei Hagenow",53.46441,11.10842
546,19217,Carlow Klocksdorf,53.74019,10.9301
547,17498,Levenhagen,54.0885,13.27098
548,91785,Pleinfeld,49.1,10.9833
549,66877,Ramstein-Miesenbach,49.45,7.55
550,87736,"Böhen, Unterallgäu",47.8833,10.3
551,25767,Wennbüttel,54.138877232781,9.32349696899013
552,38381,Jerxheim,52.0835109765412,10.9001502037048
553,19376,Tessenow Poitendorf,53.34351,11.86181
554,18461,Gremersdorf-Buchholz,54.14787,12.8957399999999
555,6347,Friedeburgerhütte,51.62426,11.68672
556,29303,Bergen (Kreis Celle),52.80974,9.96279000000004
557,10243,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
558,10245,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
559,10247,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
560,10249,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
561,10961,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
562,10963,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
563,10965,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
564,10967,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
565,10969,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
566,10997,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
567,10999,Berlin Friedrichshain-Kreuzberg,52.5015,13.43512
568,6193,Krosigk,51.60959,11.93359
569,57612,Helmenzen,50.7,7.61667
570,26556,"Utarp, Harlingerland",53.60782,7.48330999999996
571,17039,Neuenkirchen bei Neubrandenburg Ihlenfeld,53.59008,13.33683
572,53508,Mayschoß,50.5333,7.01667
573,57518,"Betzdorf, Sieg",50.7833,7.88333
574,35745,"Herborn, Hessen",50.6833,8.31667
575,98701,"Böhlen, Thüringen",50.6,11.05
576,27729,Axstedt,53.3539,8.77238999999997
577,25361,Elskop,53.808782,9.477172
578,1665,Triebischtal Perne,51.0894,13.4182
579,90530,"Wendelstein, Mittelfranken",49.3536,11.1483
580,24357,Güby,54.4859065328657,9.66688449680038
581,51491,"Overath, Bergisches Land",50.95,7.3
582,74579,Fichtenau,49.0667,10.2167
583,94239,Zachenberg,48.9667,13.0
584,93449,Waldmünchen Häuslarn,49.3786,12.7042
585,42553,Velbert Neviges,51.3098033,7.0878942
586,24975,Ausacker,54.7392898633,9.57490558779
587,17154,Neukalen Neukalen,53.82014,12.78979
588,24214,Gettorf,54.4069172040774,9.97400405108938
589,4916,"Herzberg (Elster) Gräfendorf bei Herzberg, Elster",51.6560759834675,13.2232667407227
590,3185,Turnow-Preilack,51.8666761131432,14.3999686190796
591,25712,Burg (Dithmarschen),54.000347,9.258527
592,39517,Kehnert,52.34104,11.85533
593,17258,Feldberger Seenlandschaft Laeven,53.3391,13.4188
594,4749,"Ostrau, Sachsen",51.2,13.1667
595,83352,Altenmarkt an der Alz,48.0,12.5333
596,70376,Stuttgart Münster,48.8213,9.22
597,25572,Aebtissinwisch,53.970947,9.289993
598,84533,"Marktl, Inn",48.25,12.85
599,42279,Wuppertal Stadt Sprockhövel,51.36415,7.24662000000001
600,99837,Dippach bei Berka,50.9167,10.0333
601,24601,Wankendorf,54.11254,10.20367
602,97249,"Eisingen, Kreis Würzburg",49.7597,9.83111
603,39638,Wiepke,52.59986,11.33304
604,18516,"Süderholz, Vorpommern Griebenow",54.08316,13.24041
605,55765,Schmißberg,49.6667,7.2
606,15913,Neu Zauche,51.9274253457144,14.0895286560059
607,18465,Tribsees Tribsees,54.0908,12.7605599999999
608,73485,"Tannhausen bei Ellwangen, Jagst Ellrichsbronn",48.9667,10.35
609,74638,Waldenburg (Württemberg),49.1875,9.64222
610,18276,Glasewitz Dehmen,53.80255,12.2823100000001
611,89611,Obermarchtal Brühlhof,48.2333333,9.5666667
612,76332,Bad Herrenalb,48.8,8.43333
613,55459,Grolsheim,49.9,7.91667
614,54636,Dockendorf,49.9167,6.46667
615,93492,Treffelstein,49.4167,12.6167
616,19412,Kuhlen-Wendorf,53.68512,11.62756
617,69221,Dossenheim,49.4503,8.67472
618,82405,Wessobrunn,47.8833,11.0333
619,82402,Seeshaupt,47.8333,11.3
620,55585,"Norheim, Nahe",49.8,7.81667
621,56244,Leuterod,50.4833,7.81667
622,55487,Laufersweiler,49.9,7.3
623,55576,"Sprendlingen, Rheinhessen",49.8667,7.98333
624,18334,Dettmannsdorf bei Bad Sülze Wöpkendorf,54.12268,12.50668
625,18569,"Trent, Rügen Libnitz",54.5330476110632,13.2732863783265
626,49661,Cloppenburg,52.84463,8.05208
627,56761,Hauroth,50.25,7.1
628,96166,Kirchlauter,50.05,10.7167
629,7426,Allendorf bei Rudolstadt,50.65,11.1667
630,56191,Weitersburg,50.4167,7.6
631,16247,Joachimsthal,52.97708,13.7439899999999
632,78564,Reichenbach am Heuberg,48.1333,8.85
633,17209,Altenhof bei Röbel,53.353855,12.357349
634,14806,Belzig Dippmannsdorf,52.22085,12.59674
635,36466,"Dermbach, Thüringen",50.7167,10.1333
636,3172,Schenkendöbern Taubendorf,51.87838,14.6209
637,55629,Seesbach,49.85,7.55
638,55483,"Kappel, Hunsrück",50.0,7.36667
639,86568,Hollenbach bei Aichach,48.4833,11.0667
640,14778,Roskow,52.47228,12.7191800000001
641,6785,"Brandhorst, Sachsen-Anhalt",51.80788,12.4134300000001
642,34639,"Schwarzenborn, Knüll",50.9167,9.45
643,24997,Wanderup,54.6880102531646,9.33558143930447
644,6774,Plodda,51.65992,12.44803
645,76776,Neuburg am Rhein,48.9833,8.25
646,4720,Zschaitz-Ottewig,51.175,13.2
647,2959,"Schleife, Oberlausitz",51.54389,14.53331
648,18196,Kessin bei Rostock Beselin,54.04714,12.21061
649,21730,"Balje, Kreis Stade",53.83159,9.1337
650,76228,Karlsruhe (Baden) Palmbach,49.0047,8.38583
651,16775,Gransee Kraatz-Buberow,52.97902,13.19501
652,86399,Bobingen,48.2667,10.8333
653,94501,"Beutelsbach, Niederbayern",48.55,13.1167
654,18528,Zirkow Schmacht,54.38386,13.57946
655,17168,Warnkenhagen bei Teterow Tellow,53.84659,12.51693
656,86866,Mickhausen,48.25,10.6333
657,49733,Haren (Ems),52.79468,7.23676
658,25832,Tönning (Nordseebad),54.3180909829608,8.93713844163407
659,37318,Fretterode,51.3193821956505,10.0078964233398
660,24235,Lutterbek,54.3912646577955,10.2765577793122
661,39240,Lödderitz,51.88323,11.95331
662,73249,Wernau (Neckar),48.7,9.41667
663,18437,Stralsund Vogelsang,54.2928935,13.0146056
664,23974,Neuburg bei Wismar Nantrow,53.98505,11.63238
665,18299,Hohen Sprenz,53.91232,12.1953599999999
666,25917,Tinningstedt,54.8116271137369,8.93166266636857
667,38889,Wienrode,51.76526,10.9741
668,8393,Meerane,50.85,12.4667
669,96369,"Weißenbrunn, Kreis Kronach",50.2,11.35
670,19217,Rieps,53.77123,10.86777
671,66894,Rosenkopf,49.35,7.43333
672,92289,Ursensollen,49.4,11.7667
673,92277,"Hohenburg, Oberpfalz",49.3,11.8
674,21762,"Osterbruch, Niederelbe",53.77811,8.94164
675,74869,Schwarzach (Odenwald),49.3767,8.98889
676,67754,Eßweiler,49.55,7.56667
677,97294,Unterpleichfeld,49.8667,10.05
678,25779,Norderheistedt,54.24454,9.14641
679,79235,Vogtsburg im Kaiserstuhl,48.0833,7.63333
680,8134,Wildenfels bei Zwickau,50.6576,12.5829
681,94545,"Hohenau, Niederbayern",48.85,13.4833
682,33803,"Steinhagen, Westfalen",52.00501,8.41507999999999
683,19089,Crivitz Crivitz,53.57408,11.6528499999999
684,6888,Mühlanger,51.8550985421476,12.7374563598632
685,96253,Untersiemau,50.2,10.9667
686,25721,"Eggstedt, Holstein",54.0539856954151,9.25806160601902
687,54589,Stadtkyll,50.35,6.53333
688,19294,Neu Kaliß Raddenfort,53.18752,11.26638
689,98673,Auengrund,50.4667,10.85
690,16909,Heiligengrabe Königsberg,53.05835,12.43637
691,56761,Eulgem,50.2333,7.16667
692,67822,Münsterappel,49.7333,7.88333
693,24582,Bordesholm,54.1734274524028,10.0354430838879
694,24326,"Kalübbe, Holstein",54.11826,10.28126
695,17392,Spantekow Dennin,53.79024,13.47986
696,54673,"Krautscheid, Eifel",50.0667,6.33333
697,98599,Brotterode,50.8333,10.4333
698,83533,Edling bei Wasserburg am Inn,48.0667,12.1667
699,39343,Süplingen,52.28781,11.32401
700,73663,Berglen (Württemberg),48.8667,9.46667
701,26897,Esterwegen,52.99278,7.63266999999996
702,7646,Großbockedra,50.85,11.65
703,29416,Winterfeld bei Salzwedel,52.73864,11.24311
704,6308,Hübitz,51.59589,11.5518099999999
705,72119,Ammerbuch,48.55,8.96667
706,85521,Hohenbrunn Riemerling,48.05,11.7
707,83329,Wonneberg Untermoosen bei Waging am See,47.9166,12.7318
708,18182,Gelbensande Willershagen,54.19579,12.32393
709,79183,Waldkirch (Breisgau),48.1,7.96667
710,57635,Oberirsen,50.7167,7.58333
711,98660,Beinerstadt,50.4667,10.6
712,17291,Oberuckersee Blankenburg bei Prenzlau,53.21595,13.93622
713,53533,Dorsel,50.3833,6.8
714,38835,Wülperode,51.9811325908121,10.5984550476073
715,55490,"Henau, Hunsrück",49.8667,7.5
716,7937,Vogtländisches Oberland Hohndorf,50.611879,12.135526
717,4626,Mehna,50.9646,12.3217
718,23738,Beschendorf,54.18197,10.87873
719,76831,Birkweiler,49.2033,8.03833
720,17087,Altentreptow Rosemarsow,53.7321185563838,13.243018777771
721,63768,Hösbach,50.0,9.2
722,55483,Schlierschied,49.8667,7.43333
723,55452,Rümmelsheim / Burg Layen,49.9333,7.86667
724,63863,"Eschau, Unterfranken",49.82,9.2575
725,32130,"Enger, Westfalen",52.1390423112082,8.55903106872552
726,17498,Wackerow bei Greifswald,54.10298,13.34431
727,56865,Hesweiler,50.05,7.28333
728,24568,Oersdorf bei Neumünster,53.84017,9.99358
729,57629,Lochum,50.6167,7.86667
730,39448,Hakeborn,51.91886,11.36581
731,17166,Schorssow,53.6824,12.56654
732,15518,Madlitz-Wilmersdorf,52.3835248639967,14.2830333227539
733,6295,Osterhausen bei Lutherstadt Eisleben,51.45451,11.50461
734,4924,Bad Liebenwerda Zobersdorf,51.49236,13.40916
735,15748,Märkisch Buchholz,52.10905,13.7650599999999
736,75057,Kürnbach (Baden),49.0775,8.84556
737,61197,Florstadt,50.3167,8.86667
738,97618,Niederlauer,50.2833,10.1833
739,39624,Neuendorf am Damm,52.64323,11.44402
740,17498,Levenhagen Alt Ungnade,54.07031,13.2926600000001
741,96151,"Breitbrunn, Unterfranken",50.0167,10.7
742,23827,Krems II,53.98661,10.35549
743,65623,Mudershausen,50.2833,8.03333
744,94375,Stallwang,49.05,12.6667
745,73466,Lauchheim,48.8667,10.25
746,74535,Mainhardt,49.0761,9.55639
747,3149,Forst (Lausitz),51.73292,14.63242
748,59063,Hamm (Westfalen) Rhynern,51.62989,7.85409000000004
749,59069,Hamm (Westfalen) Rhynern,51.62989,7.85409000000004
750,54673,Keppeshausen,49.9667,6.16667
751,55490,Gehlweiler,49.8833,7.46667
752,92363,"Breitenbrunn, Oberpfalz",49.0833,11.6167
753,56859,Alf,50.05,7.11667
754,18209,Steffenshagen bei Bad Doberan,54.10021,11.83327
755,17291,Prenzlau,53.31758,13.86279
756,54340,Longuich,49.8,6.78333
757,99439,"Rohrbach bei Weimar, Thüringen",51.0667,11.4
758,21514,"Göttin, Kreis Herzogtum Lauenburg",53.53398,10.70292
759,55442,"Stromberg, Hunsrück",49.95,7.76667
760,84437,Reichertsheim,48.2,12.2833
761,18195,Grammow Alt Stassow,54.03514,12.5987700000001
762,79777,Ühlingen-Birkendorf,47.7167,8.31667
763,56379,"Winden, Rhein-Lahn-Kreis",50.3333,7.83333
764,39175,Woltersdorf bei Magdeburg,52.15513,11.77585
765,7751,Rothenstein bei Jena,50.85,11.6
766,18337,Marlow bei Ribnitz-Damgarten Allerstorf,54.1769474531384,12.5438551428223
767,91187,Röttenbach bei Schwabach,49.15,11.0333
768,7768,Orlamünde,50.7833,11.5167
769,99713,Ebeleben,51.2866820008331,10.7338149841308
770,17291,Carmzow-Wallmow,53.3665975710151,14.0668412857056
771,67808,Würzweiler,49.65,7.86667
772,56858,Peterswald-Löffelscheid,50.0,7.3
773,4571,Rötha,51.2,12.4
774,58313,Herdecke an der Ruhr,51.403301,7.43324000000007
775,85599,Vaterstetten Parsdorf,48.1167,11.7833
776,24616,Hardebek,53.9884126357662,9.86934255118848
777,53506,"Hönningen, Ahr",50.4666667,6.95
778,41199,Mönchengladbach Odenkirchen,51.2,6.43333
779,74360,Ilsfeld,49.0569,9.24444
780,16230,Breydin,52.7694,13.8153
781,24594,Mörel bei Hohenwestedt,54.1124888716996,9.72631263311197
782,7338,Drognitz,50.5833,11.5667
783,86916,Kaufering,48.0833,10.8833
784,22929,Köthel (Stormarn),53.61075,10.51186
785,83546,Gars am Inn Au am Inn,47.9926501,12.2535753
786,39596,Schwarzholz bei Stendal,52.74797,11.9773
787,25889,Witzwort,54.4000633859804,8.98452703995698
788,92670,Windischeschenbach,49.7997,12.1589
789,24238,"Selent, Holstein",54.2905415285635,10.427672764659
790,86932,Pürgen,48.0333,10.9167
791,31079,Eberholzen,52.0542,9.85257999999999
792,6682,Deuben bei Weißenfels,51.1167,12.0667
793,4860,Torgau,51.55746,12.9916000000001
794,49832,"Thuine, Emsl",52.49884,7.48971000000006
795,92442,Wackersdorf,49.3167,12.1833
796,75385,Bad Teinach-Zavelstein,48.7,8.68333
797,4617,Monstab,50.9928,12.3575
798,35619,Braunfels,50.5009,8.39557
799,53919,Weilerswist,50.7667,6.83333
800,53773,Hennef (Sieg),50.7833,7.28333
801,99713,Schernberg bei Ebeleben,51.3281,10.7683500000001
802,91619,Obernzenn,49.45,10.4667
803,76891,Nothweiler,49.0667,7.8
804,7937,Zadelsdorf,50.6667,11.95
805,55234,Ober-Flörsheim,49.6831,8.15528
806,99752,Kraja,51.45293,10.5196599999999
807,36460,Tiefenort Weißendiez,50.8333,10.1667
808,67732,Hirschhorn / Pfalz,49.5167,7.68333
809,87547,Missen-Wilhams,47.6,10.1167
810,19370,Parchim Kiekindemark,53.3972861804682,11.780648803711
811,65558,"Langenscheid, Rhein-Lahn-Kreis",50.35,7.95
812,17309,Rollwitz,53.47235,13.97754
813,18225,"Kühlungsborn, Ostseebad",54.13393,11.75212
814,67483,Großfischlingen,49.2689,8.17639
815,98617,Meiningen,50.5679,10.4152
816,83607,"Holzkirchen, Oberbayern",47.8833,11.7
817,25791,"Linden, Holstein",54.25236,9.18142
818,18246,Jürgenshagen bei Bützow,53.95419,11.89563
819,25842,Lütjenholm,54.6841190793887,9.02116857469083
820,22145,Braak bei Hamburg,53.608496,10.246749
821,84333,Malgersdorf,48.5333,12.75
822,18279,Lalendorf Gremmelin,53.78725,12.31836
823,82387,Antdorf,47.75,11.3
824,86926,"Greifenberg, Ammersee",48.0667,11.0833
825,3130,Tschernitz,51.57695,14.61526
826,39279,Schweinitz bei Zerbst,52.1093,12.19853
827,4924,Bad Liebenwerda Prieschka,51.4788,13.42543
828,18528,"Sehlen, Rügen Mölln-Medow",54.3764015794417,13.4136840637207
829,25864,Löwenstedt,54.6213535328974,9.17072854936124
830,17217,Puchow,53.53432,13.06787
831,34454,Bad Arolsen,51.37968,9.01217999999994
832,67294,"Bischheim, Pfalz",49.67,8.0325
833,56850,"Hahn, Hunsrück",49.9667,7.26667
834,1561,Lampertswalde bei Großenhain,51.3134006842652,13.6750255767822
835,95186,Höchstädt im Fichtelgebirge,50.1,12.0833
836,55459,Aspisheim,49.9,7.98333
837,73240,Wendlingen am Neckar,48.6833,9.38333
838,57612,"Hilgenroth, Westerwald",50.7333,7.65
839,8315,Bernsbach,50.5833,12.7667
840,15910,Schönwald bei Lübben,51.99122,13.7752
841,85098,Großmehring,48.7667,11.5333
842,21483,Juliusburg,53.4164966852724,10.5067940810394
843,27245,Kirchdorf bei Sulingen,52.59617,8.83703000000003
844,56220,Bassenheim,50.3667,7.46667
845,72667,Schlaitdorf,48.6,9.21667
846,73765,Neuhausen auf den Fildern,48.6833,9.28333
847,68161,Mannheim Schwetzingerstadt,49.4883,8.46472
848,68165,Mannheim Schwetzingerstadt,49.4883,8.46472
849,38368,Grasleben,52.30585,11.0158300000001
850,14542,Werder (Havel) Kemnitz bei Potsdam,52.41135,12.85623
851,6779,Schierau,51.74771,12.2832100000001
852,34359,Reinhardshagen,51.5073554039689,9.58910392578127
853,70794,Filderstadt,48.6667,9.21667
854,18195,Cammin bei Rostock Prangendorf,54.01351,12.39603
855,53949,Dahlem bei Kall,50.3833,6.55
856,6922,Labrun,51.67182,12.9666
857,18059,Papendorf bei Rostock,54.03637,12.12964
858,23923,Groß Siemz,53.8174,10.92883
859,98739,Schmiedefeld bei Neuhaus am Rennweg,50.5333,11.2167
860,17179,Wasdow,53.99548,12.76806
861,28790,Schwanewede,53.22396,8.58969000000002
862,25917,Sprakebüll,54.775692704,9.07702194452
863,25788,"Wallen, Holstein",54.286615332734,9.26941821034433
864,39638,Potzehne,52.44257,11.33898
865,70327,Stuttgart Hedelfingen,48.7586,9.2557
866,70329,Stuttgart Hedelfingen,48.7586,9.2557
867,35519,Rockenberg,50.4333,8.73333
868,37242,Bad Sooden-Allendorf,51.270548154497,9.97341655548098
869,56288,"Michelbach, Hunsrück",50.0167,7.45
870,55765,Ellweiler,49.6167,7.15
871,55270,Ober-Olm,49.9372,8.18889
872,54636,"Bickendorf, Eifel",50.0333,6.5
873,17033,"Neubrandenburg, Mecklenburg Broda",53.5503852720596,13.2232696716309
874,17192,Kargow Federow,53.4833531128453,12.7606430053711
875,82418,Riegsee,47.7,11.2333
876,26871,"Papenburg Aschendorf, Stadt Papenburg",53.0535598637496,7.33230333173833
877,39387,Altbrandsleben,52.0734724443827,11.2502975238037
878,67752,Rutsweiler an der Lauter,49.5667,7.61667
879,92723,Tännesberg,49.5333,12.3333
880,83550,Emmering bei Wasserburg am Inn,48.0,12.05
881,18314,Divitz-Spoldershagen,54.3159890544904,12.6575507934572
882,86956,Schongau,47.8167,10.9
883,54552,Demerath,50.1833,6.95
884,63776,Mömbris,50.0667,9.16667
885,31592,"Stolzenau, Weser",52.5079,9.03611
886,1990,Großkmehlen,51.3831928647458,13.7329566772462
887,18461,Gremersdorf-Buchholz Grenzin,54.16093,12.87976
888,19303,Vielank,53.23502,11.13973
889,84175,Schalkham bei Gerzen,48.4833,12.4167
890,7407,Remda-Teichel Teichel,50.7644,11.25
891,89269,Vöhringen (Iller),48.2833,10.0833
892,97708,Bad Bocklet,50.2667,10.0833
893,16818,Neuruppin Gnewikow,52.87915,12.8337
894,86637,Zusamaltheim,48.5333,10.6333
895,89449,Zusamaltheim,48.5333,10.6333
896,7613,Hartmannsdorf bei Eisenberg,50.9667,11.9833
897,14715,Milower Land Bünsche,52.49361,12.40374
898,7955,Auma,50.7,11.9
899,16775,Gransee Ziegelscheune,53.01449,13.215283
900,3253,"Schönborn, Niederlausitz",51.5983205923862,13.4892711639404
901,17168,Groß Wüstenfelde Schwetzin,53.859009103164,12.5669086456298
902,29413,Dähre,52.79984,10.90926
903,4435,Schkeuditz,51.3945595453453,12.2241874920654
904,6679,Muschwitz,51.1936533061473,12.1196182434082
905,63322,Rödermark,49.9936,8.81667
906,64756,Mossautal,49.6533,8.92889
907,56244,Goddert,50.55,7.73333
908,84427,Sankt Wolfgang,48.2167,12.1333
909,15864,Rietz-Neuendorf,52.22904,14.17372
910,15526,Rietz-Neuendorf,52.22904,14.17372
911,15848,Rietz-Neuendorf,52.22904,14.17372
912,53520,Rodder bei Adenau,50.4,6.86667
913,19089,Bülow bei Schwerin Prestin,53.60078,11.80678
914,93449,Waldmünchen Albernhof bei Waldmünchen,49.3666667,12.65
915,6556,Ringleben bei Artern,51.36827,11.22142
916,18445,Preetz bei Stralsund Schmedshagen,54.34933,13.01439
917,19374,Damm bei Parchim,53.43992,11.7546
918,98693,Martinroda bei Ilmenau,50.7167,10.8833
919,15754,Heidesee,52.28128,13.79809
920,39638,Hottendorf,52.5313,11.5339300000001
921,98631,Milz,50.373539798946,10.552614795915
922,55627,Martinstein,49.8,7.53333
923,93486,"Runding bei Cham, Oberpfalz",49.2167,12.7667
924,30827,Garbsen,52.43648,9.60527999999999
925,30823,Garbsen,52.43648,9.60527999999999
926,30826,Garbsen,52.43648,9.60527999999999
927,72359,Dotternhausen,48.2333,8.8
928,14798,Havelsee Marzahne,52.51424,12.53454
929,4938,Uebigau-Wahrenbrück Langennaundorf,51.60244,13.34225
930,17459,Zempin,54.06737,13.96479
931,39579,Querstedt,52.60121,11.66281
932,76889,Dierbach,49.0808,8.06722
933,54619,Eschfeld,50.1167,6.2
934,23881,Lankau,53.66918,10.66792
935,87629,Füssen,47.5667,10.7
936,6458,Wedderstedt,51.83943,11.2452000000001
937,86485,"Biberbach, Schwaben",48.5167,10.8167
938,71063,Sindelfingen,48.7,9.01667
939,71065,Sindelfingen,48.7,9.01667
940,71067,Sindelfingen,48.7,9.01667
941,71069,Sindelfingen,48.7,9.01667
942,56858,Altstrimmig,50.1,7.3
943,56068,Koblenz am Rhein,50.35,7.6
944,56070,Koblenz am Rhein,50.35,7.6
945,56072,Koblenz am Rhein,50.35,7.6
946,56073,Koblenz am Rhein,50.35,7.6
947,56075,Koblenz am Rhein,50.35,7.6
948,56076,Koblenz am Rhein,50.35,7.6
949,56077,Koblenz am Rhein,50.35,7.6
950,74937,Spechbach,49.3464,8.88333
951,98749,Siegmundsburg,50.4667,11.05
952,55469,"Bergenhausen, Hunsrück",50.0167,7.56667
953,83530,Schnaitsee,48.0667,12.3667
954,63831,"Wiesen, Unterfranken",50.1167,9.36667
955,37619,Kirchbrak,51.96307,9.57236
956,45721,Haltern am See,51.744002557442,7.18218661376955
957,97618,Heustreu,50.35,10.25
958,39590,Tangermünde,52.54993,11.9706
959,6647,Kahlwinkel,51.2167537623061,11.4831497962952
960,98693,"Ilmenau, Thüringen",50.6833,10.9
961,39517,Wenddorf,52.38436,11.74396
962,7586,Bad Köstritz,50.9333,12.0167
963,55497,Schnorbach,49.9833,7.61667
964,77793,Gutach (Schwarzwaldbahn),48.25,8.21667
965,87477,"Sulzberg, Allgäu",47.6667,10.35
966,31626,Haßbergen,52.7296,9.23009
967,39524,Wulkau,52.76252,12.06817
968,91468,Gutenstetten,49.6167,10.6333
969,57319,Bad Berleburg,51.0386,8.41661
970,18317,Saal bei Ribnitz-Damgarten Hessenburg,54.30134,12.54473
971,17179,Behren-Lübchin Viecheln,54.01573,12.6523099999999
972,18565,Insel Hiddensee,54.5509945276849,13.1063208148194
973,32369,"Rahden, Westfalen",52.4357332614461,8.61632667724609
974,93096,Köfering bei Regensburg,48.9333,12.2
975,99192,Gamstädt,50.95,10.8667
976,4824,Brandis bei Wurzen Beucha,51.3224049809312,12.5633296161732
